iter	Logloss
658	0.2718345775
659	0.2716898164
660	0.2716892779
661	0.2716891555
662	0.271688005
663	0.2716878826
664	0.2716876868
665	0.271687491
666	0.2716865608
667	0.2716852146
668	0.2716850187
669	0.2716847005
670	0.2715239065
671	0.2714504244
672	0.2712833396
673	0.2712812835
674	0.2712419233
675	0.2712206033
676	0.2712204564
677	0.2711134643
678	0.2711118978
679	0.2711110411
680	0.271011221
681	0.2709723749
682	0.2709700495
683	0.270966696
684	0.2709628285
685	0.2709424141
686	0.270846535
687	0.2708417373
688	0.2707556248
689	0.2707514391
690	0.2707125195
691	0.2706273616
692	0.2706255503
693	0.2706249138
694	0.2704685503
695	0.2704423591
696	0.2704226301
697	0.2704095835
698	0.27040459
699	0.270296423
700	0.2702963251
701	0.2702955663
702	0.2702744665
703	0.2702702564
704	0.2702537829
705	0.2702506497
706	0.2701211137
707	0.2701195716
708	0.2701137949
709	0.2701103191
710	0.2700029843
711	0.2699962774
712	0.269996155
713	0.2699757406
714	0.2699732684
715	0.2699012305
716	0.2697801883
717	0.2696419871
718	0.2696414486
719	0.2695854192
720	0.2695850275
721	0.2695840729
722	0.2694713775
723	0.2693837474
724	0.269377579
725	0.2693773831
726	0.2693239483
727	0.2693213537
728	0.2692143127
729	0.2691509399
730	0.2690899904
731	0.2689984438
732	0.26890161
733	0.2688554451
734	0.2688509656
735	0.2688499131
736	0.2688468779
737	0.268838996
738	0.2688259249
739	0.2688142736
740	0.2688139553
741	0.268651864
742	0.2685046551
743	0.268500396
744	0.2685000533
745	0.2684064016
746	0.2682074957
747	0.2681110046
748	0.268109536
749	0.2681093401
750	0.2681044691
751	0.2680369106
752	0.2680362987
753	0.2679496476
754	0.2679447765
755	0.2678874253
756	0.267865273
757	0.2678597899
758	0.2677630785
759	0.2677376462
760	0.2677374749
761	0.2677284915
762	0.2676788752
763	0.2676042427
764	0.267600057
765	0.2675980499
766	0.2675950391
767	0.2674773013
768	0.2674758816
769	0.2673928288
770	0.267388692
771	0.2673186858
772	0.267266377
773	0.2672272861
774	0.2671369389
775	0.2671348827
776	0.2671306726
777	0.267043483
778	0.26703964
779	0.2670088715
780	0.2669980524
781	0.2669056735
782	0.2668179944
783	0.2668163299
784	0.2667926599
785	0.2667475475
786	0.2667452711
787	0.266739323
788	0.266632845
789	0.2666250856
790	0.2666221238
791	0.2666087345
792	0.2666044509
793	0.266586729
794	0.2665545408
795	0.2665491068
796	0.2664637775
797	0.2663917151
798	0.2663917151
799	0.2663901241
800	0.2663593801
801	0.2663526242
802	0.2662612735
803	0.266103123
804	0.2659870497
805	0.2659818115
806	0.2659283767
807	0.2659224531
808	0.2659216698
809	0.2658866177
810	0.2658812326
811	0.2658807186
812	0.2658781974
813	0.2658779771
814	0.2658652731
815	0.2658650039
816	0.2656977967
817	0.2656975519
818	0.2655945253
819	0.2655943784
820	0.2655941581
821	0.2655074825
822	0.2654142225
823	0.2654034033
824	0.2653656098
825	0.2653354532
826	0.2653127869
827	0.2653127134
828	0.2653075486
829	0.2653054925
830	0.265304391
831	0.2653031916
832	0.2653025797
833	0.2652063578
834	0.2652045954
835	0.2652035184
836	0.265135911
837	0.2651358865
838	0.2651353725
839	0.2651343689
840	0.2651332184
841	0.2651329492
842	0.2651328268
843	0.2649870131
844	0.2649586434
845	0.2649578357
846	0.2649563425
847	0.2648665338
848	0.2647917545
849	0.2647915097
850	0.2646857905
851	0.264685717
852	0.2646855702
853	0.2646854478
854	0.2646853009
855	0.2646352195
856	0.2646328207
857	0.2646324291
858	0.2646323556
859	0.2646321353
860	0.2646195538
861	0.2646186726
862	0.2645218388
863	0.2645217899
864	0.2644504863
865	0.2644504129
866	0.264450315
867	0.2644496541
868	0.2644454684
869	0.2644453705
870	0.2644185429
871	0.2644172701
872	0.2643817774
873	0.264318527
874	0.2642014257
875	0.2641990024
876	0.2641986352
877	0.2641982925
878	0.2641973868
879	0.2641970931
880	0.2641970686
881	0.2641970442
882	0.2641967749
883	0.2641967259
884	0.2641436828
885	0.2641250063
886	0.2641250307
887	0.2641245167
888	0.2641219221
889	0.2641217997
890	0.2640199235
891	0.2640197521
892	0.2640197277
893	0.2640190668
894	0.264018822
895	0.2640187486
896	0.2640186506
897	0.2640184548
898	0.2640171575
899	0.2640061181
900	0.2640021771
901	0.2639991419
902	0.2637930886
903	0.263792085
904	0.2637920116
905	0.263790494
906	0.2637902737
907	0.2637899554
908	0.2637818533
909	0.2637808253
910	0.2637340728
911	0.263733314
912	0.2637331427
913	0.2637183582
914	0.2637138787
915	0.2637115044
916	0.2637113575
917	0.2637081754
918	0.2635623373
919	0.2635008003
920	0.263396256
921	0.2632686048
922	0.263126267
923	0.2629578114
924	0.2628411507
925	0.2628358145
926	0.2628333668
927	0.262769994
928	0.2627509748
929	0.2627504363
930	0.2626326741
931	0.2624692119
932	0.2624645857
933	0.2624549414
934	0.2624503396
935	0.2624489444
936	0.2624363139
937	0.2624356285
938	0.2623907119
939	0.2623846904
940	0.2623831483
941	0.2623830504
942	0.2623759519
943	0.2623146597
944	0.2621868371
945	0.2621863231
946	0.2620561996
947	0.2620529931
948	0.2620516713
949	0.2620515733
950	0.2619087949
951	0.2619022594
952	0.2618954056
953	0.261895014
954	0.2618948671
955	0.2618948916
956	0.2618943531
957	0.2618794951
958	0.2618668646
959	0.2618646371
960	0.2618033205
961	0.2618003587
962	0.2617987187
963	0.2617977151
964	0.2617968828
965	0.2617405841
966	0.2617379895
967	0.2617265094
968	0.2617263381
969	0.2617241106
970	0.2617213691
971	0.2617210019
972	0.2616975768
973	0.26167048
974	0.2616703086
975	0.2616695009
976	0.2616694274
977	0.2616244374
978	0.2615609912
979	0.2615602079
980	0.2615597184
981	0.2615592533
982	0.2615584945
983	0.2615583966
984	0.2615581028
985	0.2614882924
986	0.261488219
987	0.2614389698
988	0.2613161652
989	0.2613134726
990	0.26129274
991	0.2612921281
992	0.2612903657
993	0.2612880403
994	0.2612869633
995	0.2612278252
996	0.2612105439
997	0.2612100788
998	0.2612090263
999	0.2610780216
