iter	Passed	Remaining
407	5313	7710
408	5326	7696
409	5339	7683
410	5351	7669
411	5364	7655
412	5377	7642
413	5391	7630
414	5403	7616
415	5416	7603
416	5429	7590
417	5441	7577
418	5454	7563
419	5469	7552
420	5481	7539
421	5494	7526
422	5507	7511
423	5520	7499
424	5533	7487
425	5547	7474
426	5560	7462
427	5574	7449
428	5586	7435
429	5598	7421
430	5610	7407
431	5623	7393
432	5635	7379
433	5648	7367
434	5661	7353
435	5673	7339
436	5687	7327
437	5700	7314
438	5714	7302
439	5727	7290
440	5740	7276
441	5753	7262
442	5765	7249
443	5778	7236
444	5791	7222
445	5803	7209
446	5816	7195
447	5829	7182
448	5841	7168
449	5854	7155
450	5867	7141
451	5880	7129
452	5893	7115
453	5905	7102
454	5918	7088
455	5930	7075
456	5944	7062
457	5956	7049
458	5969	7036
459	5981	7021
460	5993	7007
461	6006	6994
462	6019	6981
463	6032	6968
464	6045	6955
465	6059	6943
466	6072	6930
467	6085	6918
468	6099	6905
469	6112	6892
470	6125	6879
471	6138	6866
472	6150	6852
473	6163	6840
474	6176	6826
475	6189	6813
476	6201	6799
477	6214	6786
478	6227	6773
479	6239	6759
480	6251	6745
481	6265	6732
482	6277	6719
483	6289	6705
484	6302	6692
485	6315	6679
486	6328	6666
487	6340	6652
488	6353	6639
489	6365	6625
490	6378	6612
491	6390	6598
492	6403	6585
493	6416	6572
494	6429	6559
495	6441	6545
496	6455	6532
497	6468	6520
498	6481	6507
499	6493	6493
500	6506	6480
501	6519	6467
502	6532	6454
503	6545	6441
504	6557	6427
505	6569	6414
506	6582	6401
507	6595	6387
508	6607	6373
509	6620	6360
510	6633	6348
511	6647	6336
512	6660	6323
513	6673	6309
514	6685	6296
515	6698	6283
516	6711	6270
517	6724	6256
518	6736	6243
519	6749	6230
520	6763	6218
521	6776	6205
522	6788	6191
523	6801	6178
524	6813	6164
525	6826	6151
526	6838	6138
527	6852	6125
528	6864	6112
529	6878	6099
530	6890	6085
531	6902	6072
532	6914	6058
533	6926	6044
534	6939	6031
535	6952	6018
536	6965	6005
537	6978	5992
538	6990	5978
539	7003	5965
540	7015	5952
541	7027	5938
542	7039	5924
543	7052	5911
544	7064	5898
545	7077	5884
546	7089	5871
547	7102	5858
548	7114	5844
549	7126	5830
550	7139	5817
551	7151	5804
552	7164	5791
553	7177	5778
554	7190	5765
555	7202	5751
556	7215	5738
557	7228	5726
558	7254	5723
559	7267	5710
560	7279	5696
561	7292	5683
562	7304	5669
563	7316	5656
564	7328	5642
565	7341	5629
566	7354	5616
567	7367	5603
568	7379	5589
569	7391	5576
570	7404	5563
571	7417	5550
572	7430	5537
573	7442	5523
574	7455	5510
575	7468	5497
576	7481	5484
577	7493	5471
578	7507	5458
579	7519	5445
580	7532	5432
581	7545	5419
582	7557	5405
583	7570	5392
584	7582	5378
585	7594	5365
586	7607	5352
587	7619	5339
588	7631	5325
589	7643	5311
590	7656	5298
591	7668	5285
592	7681	5272
593	7694	5259
594	7707	5246
595	7720	5233
596	7733	5220
597	7745	5206
598	7757	5193
599	7769	5179
600	7782	5166
601	7794	5153
602	7806	5139
603	7819	5126
604	7831	5113
605	7844	5100
606	7856	5086
607	7869	5073
608	7881	5060
609	7894	5047
610	7907	5034
611	7919	5020
612	7933	5008
613	7946	4995
614	7959	4982
615	7971	4969
616	7983	4955
617	7996	4942
618	8009	4929
619	8021	4916
620	8034	4903
621	8047	4890
622	8059	4877
623	8071	4863
624	8084	4850
625	8096	4837
626	8109	4824
627	8122	4811
628	8135	4798
629	8148	4785
630	8162	4773
631	8174	4759
632	8187	4746
633	8199	4733
634	8212	4720
635	8225	4707
636	8238	4694
637	8251	4681
638	8263	4668
639	8275	4655
640	8288	4641
641	8300	4628
642	8313	4615
643	8326	4602
644	8338	4589
645	8351	4576
646	8364	4563
647	8376	4550
648	8389	4537
649	8401	4524
650	8415	4511
651	8428	4498
652	8440	4485
653	8452	4472
654	8465	4459
655	8477	4445
656	8490	4432
657	8502	4419
658	8515	4406
659	8527	4392
660	8540	4379
661	8553	4367
662	8566	4354
663	8578	4341
664	8591	4328
665	8603	4314
666	8615	4301
667	8628	4288
668	8641	4275
669	8653	4261
670	8666	4249
671	8679	4236
672	8692	4223
673	8705	4210
674	8717	4197
675	8730	4184
676	8742	4170
677	8755	4158
678	8767	4144
679	8780	4131
680	8792	4118
681	8805	4105
682	8818	4092
683	8830	4079
684	8842	4066
685	8855	4053
686	8867	4040
687	8880	4027
688	8893	4014
689	8906	4001
690	8918	3988
691	8930	3975
692	8943	3961
693	8956	3948
694	8968	3935
695	8982	3923
696	8995	3910
697	9009	3897
698	9021	3884
699	9033	3871
700	9045	3858
701	9058	3845
702	9069	3831
703	9082	3818
704	9095	3805
705	9107	3792
706	9120	3779
707	9132	3766
708	9145	3753
709	9158	3740
710	9172	3728
711	9184	3715
712	9198	3702
713	9210	3689
714	9223	3676
715	9236	3663
716	9248	3650
717	9261	3637
718	9273	3624
719	9286	3611
720	9298	3598
721	9311	3585
722	9323	3572
723	9336	3559
724	9349	3546
725	9362	3533
726	9375	3520
727	9388	3507
728	9401	3494
729	9415	3482
730	9428	3469
731	9441	3456
732	9454	3443
733	9467	3431
734	9480	3418
735	9493	3405
736	9506	3392
737	9520	3379
738	9532	3366
739	9545	3353
740	9557	3340
741	9569	3327
742	9582	3314
743	9596	3301
744	9608	3288
745	9621	3275
746	9633	3262
747	9645	3249
748	9658	3236
749	9672	3224
750	9685	3211
751	9698	3198
752	9710	3185
753	9723	3172
754	9736	3159
755	9748	3146
756	9760	3133
757	9773	3120
758	9785	3107
759	9798	3094
760	9810	3081
761	9823	3068
762	9835	3055
763	9847	3042
764	9860	3029
765	9872	3015
766	9884	3002
767	9896	2989
768	9908	2976
769	9921	2963
770	9933	2950
771	9946	2937
772	9958	2924
773	9971	2911
774	9983	2898
775	9996	2885
776	10009	2872
777	10021	2859
778	10034	2846
779	10047	2833
780	10060	2821
781	10073	2808
782	10086	2795
783	10099	2782
784	10112	2769
785	10124	2756
786	10137	2743
787	10150	2730
788	10163	2717
789	10176	2705
790	10189	2692
791	10202	2679
792	10215	2666
793	10228	2653
794	10240	2640
795	10253	2627
796	10266	2614
797	10278	2601
798	10291	2589
799	10304	2576
800	10317	2563
801	10330	2550
802	10342	2537
803	10355	2524
804	10368	2511
805	10380	2498
806	10392	2485
807	10405	2472
808	10418	2459
809	10430	2446
810	10443	2433
811	10456	2420
812	10469	2408
813	10481	2395
814	10494	2382
815	10506	2369
816	10519	2356
817	10531	2343
818	10544	2330
819	10556	2317
820	10569	2304
821	10581	2291
822	10593	2278
823	10606	2265
824	10618	2252
825	10631	2239
826	10644	2226
827	10656	2213
828	10669	2200
829	10682	2187
830	10695	2175
831	10708	2162
832	10720	2149
833	10733	2136
834	10746	2123
835	10759	2110
836	10792	2101
837	10805	2088
838	10817	2075
839	10830	2062
840	10843	2049
841	10855	2037
842	10868	2024
843	10880	2011
844	10893	1998
845	10906	1985
846	10918	1972
847	10931	1959
848	10943	1946
849	10956	1933
850	10968	1920
851	10980	1907
852	10993	1894
853	11006	1881
854	11019	1868
855	11031	1855
856	11044	1842
857	11057	1829
858	11069	1817
859	11082	1804
860	11094	1791
861	11107	1778
862	11121	1765
863	11133	1752
864	11146	1739
865	11159	1726
866	11171	1713
867	11184	1700
868	11197	1688
869	11210	1675
870	11223	1662
871	11236	1649
872	11249	1636
873	11262	1623
874	11275	1610
875	11287	1597
876	11300	1584
877	11313	1571
878	11325	1558
879	11338	1546
880	11350	1533
881	11364	1520
882	11376	1507
883	11389	1494
884	11401	1481
885	11414	1468
886	11427	1455
887	11440	1442
888	11452	1429
889	11465	1417
890	11477	1404
891	11490	1391
892	11502	1378
893	11515	1365
894	11528	1352
895	11541	1339
896	11554	1326
897	11566	1313
898	11579	1300
899	11591	1287
900	11603	1274
901	11615	1262
902	11628	1249
