iter	Logloss
0	0.6168416741
1	0.5597448755
2	0.5184331322
3	0.485496893
4	0.4567509599
5	0.4353959346
6	0.4185506346
7	0.4058762134
8	0.394002182
9	0.3849897127
10	0.3777109764
11	0.3729703461
12	0.3670224357
13	0.3630608391
14	0.3594310392
15	0.3561102283
16	0.3536590327
17	0.3508605417
18	0.348705582
19	0.3467087619
20	0.3452411715
21	0.34359718
22	0.3419278082
23	0.3400854216
24	0.3385778761
25	0.3374948645
26	0.3361913681
27	0.3352272543
28	0.3340434449
29	0.3329571705
30	0.3314203093
31	0.3305339419
32	0.3294102914
33	0.3287273825
34	0.3279872557
35	0.3273711322
36	0.3267442034
37	0.325842594
38	0.3251879966
39	0.3245400592
40	0.3238525746
41	0.3232206944
42	0.3223707059
43	0.3215643043
44	0.3209717791
45	0.3201131736
46	0.3196334248
47	0.319244203
48	0.3187824473
49	0.3180921165
50	0.3174755126
51	0.3170532416
52	0.3163853312
53	0.3156770425
54	0.315217551
55	0.314720212
56	0.3140839926
57	0.3134078275
58	0.3129062014
59	0.3123727946
60	0.3116839876
61	0.3113446749
62	0.3105493354
63	0.310010288
64	0.3095272257
65	0.3090731277
66	0.308625323
67	0.3083064992
68	0.3077386584
69	0.3073043183
70	0.3069209455
71	0.3063593095
72	0.3058324887
73	0.3053461644
74	0.3049031322
75	0.3042618972
76	0.3039419559
77	0.3034063417
78	0.302990148
79	0.3025046634
80	0.3020566531
81	0.3017157535
82	0.3012571831
83	0.3007467021
84	0.3001097435
85	0.2995943762
86	0.2991788028
87	0.2988383455
88	0.2984392255
89	0.2979794676
90	0.2973721885
91	0.2967725941
92	0.2961868458
93	0.2958495812
94	0.2953393702
95	0.2950091172
96	0.2946464
97	0.2940683095
98	0.2937931702
99	0.293479101
100	0.293024447
101	0.2926865155
102	0.2924243852
103	0.29212188
104	0.2916631794
105	0.2913442143
106	0.2910494057
107	0.2905913066
108	0.2900941133
109	0.2897485755
110	0.2894139906
111	0.2890363469
112	0.2887438487
113	0.2882921859
114	0.2878408334
115	0.2875130672
116	0.2870916522
117	0.2866639543
118	0.286086183
119	0.2856606425
120	0.2851887799
121	0.284628642
122	0.2841186897
123	0.283670013
124	0.283023913
125	0.282803828
126	0.2823713719
127	0.2818946219
128	0.2814334623
129	0.28100159
130	0.2805392434
131	0.2801073538
132	0.2799038727
133	0.2795389524
134	0.2790040405
135	0.2785395273
136	0.2783046317
137	0.2777703447
138	0.2772791333
139	0.2768506675
140	0.2763430792
141	0.2760643766
142	0.2757122909
143	0.2750798
144	0.2745808239
145	0.2742647965
146	0.2737537534
147	0.2733764099
148	0.2729615933
149	0.2723969335
150	0.2721623526
151	0.2719259967
152	0.2714801274
153	0.2712780884
154	0.2707726999
155	0.2703305577
156	0.2700688689
157	0.2696630665
158	0.269362935
159	0.268970393
160	0.2685295793
161	0.2681083445
162	0.2678138891
163	0.2673432922
164	0.2668557724
165	0.2665696708
166	0.2661483558
167	0.2656773231
168	0.2653300301
169	0.2650622985
170	0.2647810232
171	0.2644472289
172	0.2640371869
173	0.2636567285
174	0.2631351822
175	0.2626933474
176	0.262299286
177	0.2619989119
178	0.2614780869
179	0.2611579741
180	0.2608077344
181	0.2604751469
182	0.2602273306
183	0.2597287375
184	0.2594709123
185	0.2591411148
186	0.2588206315
187	0.2584786158
188	0.25814217
189	0.2577696097
190	0.257336361
191	0.2569674549
192	0.2564569819
193	0.2560772203
194	0.2557851984
195	0.2555613656
196	0.2550785174
197	0.2546094665
198	0.2541448667
199	0.2537094636
200	0.2532689497
201	0.2529966872
202	0.2526699201
203	0.2522401387
204	0.2518620457
205	0.2516028328
206	0.251247412
