iter	Logloss
449	0.2367527417
450	0.2366079748
451	0.2364495746
452	0.2362355323
453	0.2359969276
454	0.235938899
455	0.2357954579
456	0.2356186824
457	0.2354333936
458	0.2352172215
459	0.2349919983
460	0.234880399
461	0.2347535796
462	0.2345879894
463	0.2343933375
464	0.2342244642
465	0.2340018136
466	0.233855547
467	0.2337636167
468	0.2335982928
469	0.2334014988
470	0.2332101302
471	0.2330876409
472	0.2330096826
473	0.2329376723
474	0.2328634388
475	0.2327007708
476	0.2325869678
477	0.2324868809
478	0.2322809033
479	0.232029021
480	0.2318330738
481	0.2316550246
482	0.2314954769
483	0.2313431325
484	0.2311577489
485	0.2311203519
486	0.2309292153
487	0.230750746
488	0.2306200301
489	0.2305134421
490	0.2303020686
491	0.2302118172
492	0.2300144889
493	0.2299050506
494	0.2298235873
495	0.2295789359
496	0.2293750101
497	0.2292354191
498	0.2290403344
499	0.2288489705
500	0.2287714615
501	0.2286027762
502	0.2284684844
503	0.2282685927
504	0.2281213525
505	0.2279695108
506	0.2278521881
507	0.2277442463
508	0.2276446478
509	0.2275222505
510	0.2273870206
511	0.2272607089
512	0.2270845137
513	0.2269284753
514	0.2267688979
515	0.2266224542
516	0.2264809924
517	0.2264396051
518	0.226371567
519	0.2262285565
520	0.2259825005
521	0.2258090067
522	0.2256446298
523	0.2254970172
524	0.2253396758
525	0.225253222
526	0.2251281939
527	0.2249112334
528	0.2247534
529	0.2246324302
530	0.2244780456
531	0.2243437049
532	0.2241992432
533	0.2240144709
534	0.2239610608
535	0.2237892271
536	0.2236582075
537	0.2235214137
538	0.2233634905
539	0.2232448719
540	0.2231411929
541	0.2230610578
542	0.2228983207
543	0.2227486254
544	0.2226083628
545	0.2225158814
546	0.2223574078
547	0.2222453958
548	0.2220762694
549	0.2219542354
550	0.221772531
551	0.2215560246
552	0.2213496455
553	0.2212765497
554	0.2211304485
555	0.2210085462
556	0.2208755949
557	0.2207202775
558	0.2205717023
559	0.2203473351
560	0.2202425136
561	0.2201115752
562	0.2199872397
563	0.219813978
564	0.2197227492
565	0.2195575098
566	0.2194807112
567	0.219286657
568	0.2191651965
569	0.2189614456
570	0.2188744844
571	0.2186733878
572	0.2185595348
573	0.218393967
574	0.2182597489
575	0.2181499415
576	0.2179955583
577	0.2178502651
578	0.2177137262
579	0.2175540152
580	0.2174558415
581	0.2173467464
582	0.2172327419
583	0.2171694226
584	0.2170358525
585	0.2168866836
586	0.2166990153
587	0.2165054873
588	0.216338288
589	0.2162028826
590	0.2159744274
591	0.2158052517
592	0.2156963678
593	0.2155782207
594	0.2154675619
595	0.2153646431
596	0.2151968639
597	0.2150281326
598	0.2148398483
599	0.214566617
600	0.2144057787
601	0.2142108097
602	0.2140958446
603	0.2139884247
604	0.2138648698
605	0.213712886
606	0.2136124808
607	0.2134962423
608	0.2133570789
609	0.2131860048
610	0.2131052922
611	0.2129036041
612	0.2128555246
613	0.2127879794
614	0.2126411487
615	0.2125324575
616	0.2124524893
617	0.2122815357
618	0.2121102774
619	0.2119202172
620	0.2117585493
621	0.2115516922
622	0.211428255
623	0.2112512772
624	0.2111522964
625	0.2110586703
626	0.2109011995
627	0.2108030746
628	0.2106725543
629	0.2105512575
630	0.2104083878
631	0.2102860401
632	0.2102138752
633	0.2100641656
634	0.2099497405
635	0.2098629803
636	0.2096910035
637	0.2095527141
638	0.2094552747
639	0.2093678847
640	0.2092582901
641	0.2091181656
642	0.2089472523
643	0.2088165195
644	0.2087063121
645	0.2085734122
646	0.2084267847
647	0.2083380406
648	0.2082339584
649	0.2081120661
650	0.2081061401
651	0.2080116565
652	0.2079070331
653	0.2078211469
654	0.2076964898
655	0.2075566712
656	0.2074441825
657	0.2073236721
658	0.2071799477
659	0.2070420787
660	0.2069156396
661	0.206768201
662	0.2066660514
663	0.2065152486
664	0.2063804193
665	0.2062962697
666	0.2061792414
667	0.2060365875
668	0.2059262252
669	0.2057738345
670	0.2056444517
671	0.2055139047
672	0.2054871755
673	0.2053515749
674	0.2052154147
675	0.2051036237
676	0.2050049076
677	0.2049702538
678	0.2048224125
679	0.2047014321
680	0.2045797467
681	0.2044172185
682	0.2042971464
683	0.2042044206
684	0.2040763893
685	0.2039300488
686	0.2037920621
687	0.2036096319
688	0.2034938522
689	0.2033806927
690	0.2032621431
691	0.203118383
692	0.2029803194
693	0.2028359471
694	0.2026736687
695	0.2025276076
696	0.2023933556
697	0.2022705471
698	0.2021583197
699	0.2020663711
700	0.2019349036
701	0.2018170858
702	0.2017365866
703	0.2015570218
704	0.201491706
705	0.2013852745
706	0.2012513866
707	0.2011158514
708	0.201011719
709	0.2009182874
710	0.2008052638
711	0.200711208
712	0.2005497897
713	0.2004505836
714	0.2003158818
715	0.2002496483
716	0.200151862
717	0.1999888695
718	0.1998317538
719	0.1996989544
720	0.1996389423
721	0.1994965784
722	0.1993774952
723	0.1992237218
724	0.198951989
725	0.1988516041
726	0.1987263385
727	0.1986624642
728	0.1985430046
729	0.1984426022
730	0.1983602517
731	0.1982518256
732	0.1981614265
733	0.1980778744
734	0.1979583952
735	0.1977648468
736	0.1976259614
737	0.1975732727
738	0.1974594865
739	0.1972700376
740	0.1971436869
741	0.1970994856
742	0.1970285727
743	0.1969016496
744	0.1967719163
745	0.1966774116
746	0.1965143578
747	0.1964222956
748	0.1963393193
749	0.1962223625
750	0.1961655684
751	0.1960887349
752	0.1959272456
753	0.1958149727
754	0.1957262729
755	0.1956890156
756	0.1955474918
757	0.1954467158
758	0.1953881339
759	0.1952782157
760	0.1951359563
761	0.1950501421
762	0.1949453014
763	0.1948141961
764	0.1947340435
765	0.1946476718
766	0.1945590099
767	0.1944812027
768	0.1943870955
769	0.1942636877
770	0.1941530716
771	0.1940261208
772	0.1939283955
773	0.1937723051
774	0.1935591713
775	0.1934367311
776	0.1933687082
777	0.193259368
778	0.1931347731
779	0.1930447413
780	0.1929236767
781	0.1928479082
782	0.1927509724
783	0.192636713
784	0.1924706601
785	0.1923666641
786	0.1923305953
787	0.192227377
788	0.1921161916
789	0.1920117446
790	0.1918854611
791	0.1918039668
792	0.1917352818
793	0.1917197594
794	0.1915987472
795	0.1915013042
796	0.1914226712
797	0.1913769143
798	0.1912855945
799	0.1911832845
800	0.1911003561
801	0.1909827131
802	0.1908670477
803	0.1907344922
804	0.1906851601
805	0.1906071873
806	0.1905288556
807	0.1905103419
808	0.190381283
809	0.1902892254
810	0.1902013319
811	0.190099883
812	0.1900123296
813	0.1899149512
814	0.1898366063
815	0.1897281348
816	0.189647077
817	0.1895263434
818	0.1893266831
819	0.1892631363
820	0.1891486876
821	0.1890427982
822	0.1888980491
823	0.1888136044
824	0.1887231478
825	0.1886142972
826	0.1885295719
827	0.1883947027
828	0.1882656603
829	0.1881625433
830	0.1880995467
831	0.1879317244
832	0.1878373356
833	0.1877103729
834	0.1876130978
835	0.1874842817
836	0.1874354137
837	0.1873591759
838	0.1872216806
839	0.1871578497
840	0.1870958206
841	0.1870293262
842	0.186987432
843	0.1869615917
844	0.1868895103
845	0.1868170359
846	0.186660223
847	0.1865393519
848	0.1864120965
849	0.1863232892
850	0.1862178572
851	0.1861004479
852	0.185989096
853	0.1859377747
854	0.1857344515
855	0.1856960194
856	0.1855704805
857	0.1854597278
858	0.1853276369
859	0.1852238382
860	0.185123463
861	0.1850384085
862	0.1849497547
863	0.1848441581
864	0.1847141891
865	0.184638314
866	0.1846236832
867	0.1845047611
868	0.1844612276
869	0.1844099409
870	0.1843363111
871	0.1842042979
872	0.1841231059
873	0.184049336
874	0.1839563406
875	0.1839250291
876	0.1838091093
877	0.1836892245
878	0.1835959606
879	0.183505116
880	0.1834276018
881	0.1833643134
882	0.1832395029
883	0.1831377044
884	0.1830174501
885	0.182916472
886	0.1827472764
887	0.1826210652
888	0.1824518199
889	0.1823815789
890	0.1822569961
891	0.1821783602
892	0.182026331
893	0.1819248776
894	0.1818453416
895	0.1817540521
896	0.1816654595
897	0.1816022383
898	0.1814952322
899	0.1813378264
900	0.1812007378
901	0.1811239754
902	0.1809485473
903	0.1808656303
904	0.1807981685
905	0.18065276
906	0.1806460918
907	0.1805037339
908	0.1804241033
909	0.1803570998
910	0.1802698491
911	0.1801864747
912	0.1800977625
913	0.1799449536
914	0.1798737323
915	0.1796896324
916	0.1796007839
917	0.1794415597
918	0.1793349846
919	0.1792317883
920	0.1791791592
921	0.1790437408
922	0.1789622307
923	0.1788304419
924	0.1787208494
925	0.1786695216
926	0.1785525477
927	0.1784742495
928	0.1784028815
929	0.1783209359
930	0.1782501537
931	0.178152366
932	0.1780425716
933	0.177879351
934	0.1777865325
935	0.1777019287
936	0.1776301756
937	0.1775482313
938	0.1774210214
939	0.1773150636
940	0.1772069877
941	0.1771350951
942	0.1770459887
943	0.1769798729
944	0.1768976892
945	0.1768113577
946	0.1766718907
947	0.1765480084
948	0.1764529505
949	0.1763562874
950	0.1762542478
951	0.1761534678
952	0.1760220432
953	0.1759439276
954	0.1759166238
955	0.1758563488
956	0.175821053
957	0.1757411393
958	0.1756941317
959	0.1755359233
960	0.1754776474
961	0.1753473212
962	0.1752232039
963	0.1750932915
964	0.1749944906
965	0.1748761085
966	0.174749408
967	0.1746095958
968	0.1745765849
969	0.1744704947
970	0.1743822585
971	0.1743498985
972	0.1742503909
973	0.1741476544
974	0.1740647416
975	0.1738807211
976	0.1738087286
977	0.173707168
978	0.1735831113
979	0.1734969955
980	0.1733728478
981	0.173291358
982	0.1732259171
983	0.1731229362
984	0.1730279209
985	0.1729256089
986	0.1727620746
987	0.1726003428
988	0.1725925296
989	0.1724595192
990	0.1723685245
991	0.172268227
992	0.1721860518
993	0.1721049398
994	0.1720317415
995	0.1719594445
996	0.1718829332
997	0.1717972178
998	0.1717476936
999	0.1717002921
