iter	Passed	Remaining
406	6093	8878
407	6108	8862
408	6122	8847
409	6138	8832
410	6152	8817
411	6167	8802
412	6182	8786
413	6196	8771
414	6211	8756
415	6226	8741
416	6243	8728
417	6257	8712
418	6272	8697
419	6286	8681
420	6301	8665
421	6315	8650
422	6330	8634
423	6345	8619
424	6360	8604
425	6374	8589
426	6390	8574
427	6404	8559
428	6419	8544
429	6435	8530
430	6450	8515
431	6464	8500
432	6479	8484
433	6494	8469
434	6509	8454
435	6551	8474
436	6565	8458
437	6580	8443
438	6595	8428
439	6611	8414
440	6627	8400
441	6643	8387
442	6658	8371
443	6672	8356
444	6687	8341
445	6702	8325
446	6716	8309
447	6731	8293
448	6746	8278
449	6760	8263
450	6776	8248
451	6790	8232
452	6805	8217
453	6820	8202
454	6835	8187
455	6850	8172
456	6865	8157
457	6880	8142
458	6895	8127
459	6910	8112
460	6925	8096
461	6939	8081
462	6954	8066
463	6968	8050
464	6983	8034
465	6997	8019
466	7013	8004
467	7028	7989
468	7043	7974
469	7058	7959
470	7072	7943
471	7087	7927
472	7102	7912
473	7116	7897
474	7131	7882
475	7146	7866
476	7160	7850
477	7174	7835
478	7189	7819
479	7203	7804
480	7218	7788
481	7233	7773
482	7247	7757
483	7262	7742
484	7277	7727
485	7292	7712
486	7306	7697
487	7321	7681
488	7336	7666
489	7351	7651
490	7366	7636
491	7381	7621
492	7396	7606
493	7410	7590
494	7425	7575
495	7440	7560
496	7455	7545
497	7469	7529
498	7483	7513
499	7498	7498
500	7512	7482
501	7527	7467
502	7542	7452
503	7556	7436
504	7571	7421
505	7587	7407
506	7603	7393
507	7617	7377
508	7631	7362
509	7646	7346
510	7661	7331
511	7675	7315
512	7690	7300
513	7705	7285
514	7719	7270
515	7735	7255
516	7750	7240
517	7765	7225
518	7780	7210
519	7796	7196
520	7811	7181
521	7826	7166
522	7841	7151
523	7856	7136
524	7870	7121
525	7886	7106
526	7901	7091
527	7916	7076
528	7930	7060
529	7945	7045
530	7960	7030
531	7974	7015
532	7989	7000
533	8003	6984
534	8018	6969
535	8033	6953
536	8047	6938
537	8062	6923
538	8077	6908
539	8092	6893
540	8107	6878
541	8121	6863
542	8136	6847
543	8150	6832
544	8165	6816
545	8179	6801
546	8195	6787
547	8210	6772
548	8225	6757
549	8239	6741
550	8254	6726
551	8268	6711
552	8283	6695
553	8297	6679
554	8312	6665
555	8327	6650
556	8342	6635
557	8357	6619
558	8371	6604
559	8387	6589
560	8401	6574
561	8416	6559
562	8431	6544
563	8445	6528
564	8460	6513
565	8474	6497
566	8489	6482
567	8503	6467
568	8518	6452
569	8532	6436
570	8547	6421
571	8562	6406
572	8577	6391
573	8592	6377
574	8608	6362
575	8623	6347
576	8638	6332
577	8652	6317
578	8667	6302
579	8681	6286
580	8696	6271
581	8711	6256
582	8726	6241
583	8740	6226
584	8754	6210
585	8770	6196
586	8786	6181
587	8801	6166
588	8816	6152
589	8831	6137
590	8846	6122
591	8861	6107
592	8875	6091
593	8890	6076
594	8904	6061
595	8919	6045
596	8934	6030
597	8948	6015
598	8963	6000
599	8978	5985
600	8992	5970
601	9007	5955
602	9022	5940
603	9036	5924
604	9051	5909
605	9066	5894
606	9080	5879
607	9095	5864
608	9110	5848
609	9125	5834
610	9139	5818
611	9153	5803
612	9168	5788
613	9183	5773
614	9198	5758
615	9212	5742
616	9226	5727
617	9240	5711
618	9255	5696
619	9270	5681
620	9284	5666
621	9299	5651
622	9314	5636
623	9329	5621
624	9344	5606
625	9359	5591
626	9375	5577
627	9389	5562
628	9404	5547
629	9419	5531
630	9433	5516
631	9447	5501
632	9462	5486
633	9476	5470
634	9491	5455
635	9505	5440
636	9519	5424
637	9534	5410
638	9549	5394
639	9564	5379
640	9579	5364
641	9594	5350
642	9609	5335
643	9623	5320
644	9638	5304
645	9652	5289
646	9667	5274
647	9681	5259
648	9696	5244
649	9710	5228
650	9725	5213
651	9739	5198
652	9754	5183
653	9769	5168
654	9784	5153
655	9799	5138
656	9814	5124
657	9829	5109
658	9844	5093
659	9858	5078
660	9873	5063
661	9886	5047
662	9901	5032
663	9916	5018
664	9931	5002
665	9945	4987
666	9960	4972
667	9975	4957
668	9989	4942
669	10004	4927
670	10019	4912
671	10034	4897
672	10048	4882
673	10063	4867
674	10077	4852
675	10091	4836
676	10106	4821
677	10121	4806
678	10135	4791
679	10149	4776
680	10163	4761
681	10178	4745
682	10192	4730
683	10206	4715
684	10221	4700
685	10236	4685
686	10250	4670
687	10265	4655
688	10279	4639
689	10293	4624
690	10307	4609
691	10322	4594
692	10336	4579
693	10351	4564
694	10365	4548
695	10380	4534
696	10394	4518
697	10409	4503
698	10423	4488
699	10438	4473
700	10452	4458
701	10467	4443
702	10481	4428
703	10496	4413
704	10511	4398
705	10525	4383
706	10540	4368
707	10556	4353
708	10572	4339
709	10587	4324
710	10602	4309
711	10617	4294
712	10631	4279
713	10645	4264
714	10660	4249
715	10674	4234
716	10689	4219
717	10703	4204
718	10718	4189
719	10733	4174
720	10747	4159
721	10762	4144
722	10777	4129
723	10792	4114
724	10807	4099
725	10822	4084
726	10836	4069
727	10850	4054
728	10865	4039
729	10880	4024
730	10894	4009
731	10910	3994
732	10925	3979
733	10938	3964
734	10953	3949
735	10967	3934
736	10982	3919
737	10997	3904
738	11011	3889
739	11025	3873
740	11040	3859
741	11055	3844
742	11070	3829
743	11084	3814
744	11099	3799
745	11113	3784
746	11128	3769
747	11144	3754
748	11158	3739
749	11173	3724
750	11187	3709
751	11201	3694
752	11216	3679
753	11231	3664
754	11245	3649
755	11259	3633
756	11274	3619
757	11288	3603
758	11302	3588
759	11318	3574
760	11332	3559
761	11347	3544
762	11361	3529
763	11376	3514
764	11390	3499
765	11405	3484
766	11419	3469
767	11434	3454
768	11448	3439
769	11463	3424
770	11477	3409
771	11491	3393
772	11506	3379
773	11521	3364
774	11536	3349
775	11551	3334
776	11565	3319
777	11579	3304
778	11594	3289
779	11609	3274
780	11623	3259
781	11637	3244
782	11651	3229
783	11666	3214
784	11680	3199
785	11695	3184
786	11710	3169
787	11726	3154
788	11740	3139
789	11755	3124
790	11770	3109
791	11784	3094
792	11798	3079
793	11814	3065
794	11828	3050
795	11843	3035
796	11857	3020
797	11871	3005
798	11885	2990
799	11900	2975
800	11915	2960
801	11930	2945
802	11945	2930
803	11959	2915
804	11974	2900
805	11988	2885
806	12003	2870
807	12018	2855
808	12033	2840
809	12048	2826
810	12062	2811
811	12076	2796
812	12090	2781
813	12105	2766
814	12120	2751
815	12135	2736
816	12149	2721
817	12163	2706
818	12177	2691
819	12192	2676
820	12207	2661
821	12221	2646
822	12235	2631
823	12249	2616
824	12264	2601
825	12278	2586
826	12293	2571
827	12307	2556
828	12323	2542
829	12338	2527
830	12353	2512
831	12367	2497
832	12381	2482
833	12396	2467
834	12410	2452
835	12425	2437
836	12439	2422
837	12453	2407
838	12467	2392
839	12482	2377
840	12496	2362
841	12511	2347
842	12525	2332
843	12539	2317
