iter	Logloss
234	0.2822487176
235	0.2821423391
236	0.281941959
237	0.2816578846
238	0.2815429501
239	0.2812376893
240	0.2810780918
241	0.2809129583
242	0.280833173
243	0.2806534732
244	0.2803764126
245	0.2802692361
246	0.280170879
247	0.2800008645
248	0.2798378515
249	0.2796003529
250	0.2794686759
251	0.2792573299
252	0.2790158588
253	0.2788704088
254	0.2786030961
255	0.2783983083
256	0.2782237261
257	0.278047634
258	0.2778610458
259	0.2776701513
260	0.2773949347
261	0.2771306721
262	0.2769852751
263	0.2768861874
264	0.2766669328
265	0.2765950092
266	0.2765139738
267	0.2763787836
268	0.2763212865
269	0.2761968398
270	0.2760615667
271	0.2759952509
272	0.2758000193
273	0.2755599215
274	0.2753722702
275	0.2753188101
276	0.275108346
277	0.2749869511
278	0.2748392276
279	0.2747157165
280	0.2745351548
281	0.2744402838
282	0.2742809679
283	0.2740728989
284	0.2739986939
285	0.273966552
286	0.2737886907
287	0.2735592714
288	0.2735245016
289	0.2733381293
290	0.2730992581
291	0.2729822331
292	0.272907785
293	0.2728725483
294	0.2727450684
295	0.2726315833
296	0.272463208
297	0.2722121971
298	0.2719829802
299	0.2717248812
300	0.2715955906
301	0.2715625773
302	0.2714274093
303	0.2712771676
304	0.2711022052
305	0.2708547087
306	0.2706566993
307	0.2704603305
308	0.2702642478
309	0.2702154974
310	0.270105956
311	0.2699219898
312	0.2696760283
313	0.269619105
314	0.2695026967
315	0.2694354025
316	0.2692963311
317	0.2691176464
318	0.2690196644
319	0.2688305055
320	0.2686373482
321	0.2685447069
322	0.268338277
323	0.2682413865
324	0.2681571962
325	0.2679680106
326	0.2678248406
327	0.2676843065
328	0.2675095499
329	0.2673687352
330	0.2671383893
331	0.267085999
332	0.2669422665
333	0.2668067762
334	0.2667184347
335	0.266597324
336	0.2665041956
337	0.2663745094
338	0.2661305707
339	0.2659773909
340	0.2658650138
341	0.2657359618
342	0.26558151
343	0.2654169945
344	0.2652055491
345	0.2650072031
346	0.264865554
347	0.2647270441
348	0.2645813588
349	0.264518507
350	0.2643178676
351	0.2641642128
352	0.2640706571
353	0.2639238699
354	0.2638470278
355	0.2637571926
356	0.2635569753
357	0.2634910913
358	0.2632544619
359	0.2631836696
360	0.2630504094
361	0.2629887387
362	0.2627973866
363	0.2626805702
364	0.2624786274
365	0.2622566837
366	0.2621703882
367	0.2620292701
368	0.2618868565
369	0.2618293719
370	0.2617746236
371	0.2616214976
372	0.2614627911
373	0.2612532604
374	0.2611021657
375	0.2610210575
376	0.2609179732
377	0.2608759962
378	0.2607845429
379	0.2606651405
380	0.2605851254
381	0.2604833942
382	0.2602792858
383	0.2601772076
384	0.2601001502
385	0.2598949162
386	0.2596788656
387	0.2594874897
388	0.2593662395
389	0.2591192698
390	0.2590383393
391	0.2588801006
392	0.2587236913
393	0.2585988624
394	0.2584168169
395	0.2583240095
396	0.2582634858
397	0.2580260854
398	0.2579023179
399	0.2577886555
400	0.2576781423
401	0.2575115354
402	0.2573171355
403	0.2571798355
404	0.2571261133
405	0.2569935744
406	0.25688797
407	0.2568138915
408	0.2567280153
409	0.2566647533
410	0.2564958925
411	0.2563176079
412	0.2561395197
413	0.2561056863
414	0.255837951
415	0.255766923
416	0.2555655678
417	0.2553836715
418	0.2552580283
419	0.2551101394
420	0.2549762497
421	0.2548524412
422	0.2547039538
423	0.2546501289
424	0.254608134
425	0.2545035608
426	0.2544087512
427	0.2543304243
428	0.2541824447
429	0.2540952958
430	0.2539987855
431	0.2539147064
432	0.253811674
433	0.2537365133
434	0.2536444878
435	0.2536192448
436	0.2534962209
437	0.2534400901
438	0.2534044966
439	0.2532762207
440	0.2531446344
441	0.2530944628
442	0.253039663
443	0.2529154293
444	0.2528516638
445	0.2526263219
446	0.2525130388
447	0.2523448823
448	0.2522457277
449	0.2521722043
450	0.2519513411
451	0.2518742069
452	0.2516741014
453	0.2515628456
454	0.2514669321
455	0.2512998518
456	0.251159955
457	0.2510489056
458	0.2509119504
459	0.2508817728
460	0.250735645
461	0.2505639993
462	0.2504977301
463	0.2503304069
464	0.250162993
465	0.250103166
466	0.2500715417
467	0.249987253
468	0.2498933646
469	0.2498032386
470	0.2497091996
471	0.2496589442
472	0.2496019372
473	0.2495131331
474	0.2494530329
475	0.249411835
476	0.2492605393
477	0.2491494557
478	0.2489990725
479	0.2488925545
480	0.2487560041
481	0.2486548469
482	0.2485195349
483	0.2484057657
484	0.2483517691
485	0.2481535323
486	0.2480220338
487	0.2479689481
488	0.2479453676
489	0.2478298553
490	0.2477810392
491	0.2476341081
492	0.2475579937
493	0.2474829111
494	0.2473586173
495	0.2470375297
496	0.2469022577
497	0.2468432138
498	0.2466247312
499	0.2464261876
500	0.2462719724
501	0.2462066241
502	0.2460810071
503	0.2459301451
504	0.2458297748
505	0.2457102237
506	0.2455292633
507	0.245370005
508	0.2452591096
509	0.2451206016
510	0.2450038541
511	0.2449041712
512	0.2448599807
513	0.2446435962
514	0.2445554667
515	0.2444600342
516	0.2443622549
517	0.2442669511
518	0.2441895285
519	0.2440610991
520	0.2439788122
521	0.2438220097
522	0.24370908
523	0.2436255985
524	0.2435436614
525	0.2435037453
526	0.2434165499
527	0.2432222016
528	0.2430670153
529	0.2429118038
530	0.2428347588
531	0.2426962197
532	0.2426594006
533	0.2425584414
534	0.2424519168
535	0.2422340636
536	0.2421954823
537	0.242176281
538	0.2420303959
539	0.2418678335
540	0.2417637533
541	0.2416855155
542	0.2415258907
543	0.2414377504
544	0.2412320684
545	0.2411450637
546	0.2410955721
547	0.240952449
548	0.2408955682
549	0.2407258748
550	0.2405478992
551	0.2403826041
552	0.2403301488
553	0.2402323907
554	0.2401727461
555	0.2400240273
556	0.2399202609
557	0.2397136421
558	0.2396109387
559	0.2395125569
560	0.239467874
561	0.2393468356
562	0.239208707
563	0.2391420918
564	0.2390738436
565	0.2389639938
566	0.2388919005
567	0.2387579052
568	0.2386158836
569	0.2385501451
570	0.2384158625
571	0.2382935469
572	0.2382215788
573	0.2381170819
574	0.2380359839
575	0.2379109415
576	0.2377810614
577	0.2376822569
578	0.2376265453
579	0.2375630987
580	0.2374628052
581	0.2373517183
582	0.2372658617
583	0.2371648011
584	0.2370414909
585	0.2369560472
586	0.2368686945
587	0.2368075017
588	0.2367338155
589	0.2367028243
590	0.2366298729
591	0.2365749239
592	0.2365219142
593	0.2363218797
594	0.2362292078
595	0.2361568117
596	0.2360659325
597	0.2359155902
598	0.2358496482
599	0.235823214
600	0.2357398324
601	0.2356488767
602	0.2355958672
603	0.2355286661
604	0.2354176808
605	0.2353532944
606	0.2352828881
607	0.2351372445
608	0.2350322563
609	0.2349261888
610	0.234684355
611	0.2345795044
612	0.2344680265
613	0.2343844366
614	0.2343389132
615	0.2342753878
616	0.2342077841
617	0.2340737408
618	0.2339323982
619	0.233816554
620	0.233680632
621	0.2335734261
622	0.2335037145
623	0.2334241026
624	0.2333143745
625	0.2332506387
626	0.2331478556
627	0.232997507
628	0.2328864411
629	0.2328184235
630	0.2326925481
631	0.2326308087
632	0.2325471033
633	0.2324892722
634	0.2323762537
635	0.2322468606
636	0.2321966436
637	0.232013439
638	0.2319297274
639	0.2317864495
640	0.2316267761
641	0.2315950426
642	0.2314956294
643	0.2314407828
644	0.2313207406
645	0.2312797498
646	0.2312373629
647	0.2311618234
648	0.2310456812
649	0.230933476
650	0.230755945
651	0.2306386324
652	0.2304382266
653	0.2304155317
654	0.2303390395
655	0.2301817335
656	0.2301003009
657	0.2300064142
658	0.2299043898
659	0.2298670615
660	0.2298525479
661	0.229746467
662	0.2296255984
663	0.2294502409
664	0.2294361117
665	0.2293214295
666	0.229238526
667	0.2291547864
668	0.2289890525
669	0.2289188575
670	0.2287733055
671	0.2286854288
672	0.2286083748
673	0.2285818512
674	0.2284287644
675	0.2282817115
676	0.2282185293
677	0.2280931955
678	0.2279553013
679	0.2278808258
680	0.227842718
681	0.2277500092
682	0.227647385
683	0.2276091914
684	0.2275137523
685	0.2274181718
686	0.2272189683
687	0.2270374027
688	0.2269096356
689	0.2267877897
690	0.2266623892
691	0.2265947543
692	0.2265018489
693	0.2264003597
694	0.2262697123
695	0.2262406086
696	0.2261427866
697	0.2260145074
698	0.2258888004
699	0.2257956802
700	0.2257015366
701	0.2256684329
702	0.2255576682
703	0.2254420591
704	0.2252700985
705	0.225149507
706	0.2250440518
707	0.2249473303
708	0.2248570893
709	0.2247104015
710	0.2246004507
711	0.224512333
712	0.2243942752
713	0.2243515598
714	0.2242643696
715	0.2240999606
716	0.2240445611
717	0.2240184512
718	0.2239009712
719	0.2237688264
720	0.2236635529
721	0.2235987627
722	0.2235028255
723	0.223421499
724	0.2233251734
725	0.223171823
726	0.2230562301
727	0.2229455454
728	0.2227910008
729	0.2227136614
730	0.2225925091
731	0.2224651883
732	0.2223427133
733	0.2221821571
734	0.2221302473
735	0.2219541796
736	0.2218841794
737	0.2218039858
738	0.2216501684
739	0.2215380666
740	0.2214393469
741	0.2213834835
742	0.2213036943
743	0.2212312861
744	0.2210862043
745	0.2209780755
746	0.2208774972
747	0.2208586505
748	0.220764472
749	0.2206799961
750	0.2205944634
751	0.2205535333
752	0.2204270908
753	0.2203521767
754	0.2203016017
755	0.220203311
756	0.220144693
757	0.220093547
758	0.2200160841
759	0.2198899629
760	0.2198180054
761	0.2197126541
762	0.219626339
763	0.2195480479
764	0.2194236038
765	0.2193031201
766	0.2192005876
767	0.2191203988
768	0.219054807
769	0.2189298458
770	0.2188426001
771	0.2187568876
772	0.2186731342
773	0.2185591975
774	0.2185085651
775	0.2184379133
776	0.2183437077
777	0.2183281243
778	0.2182622298
779	0.2181770168
780	0.2180174694
781	0.2179187776
782	0.217803417
783	0.2177197317
784	0.2176738088
785	0.2176003137
786	0.2175138652
787	0.2174852585
788	0.2173287529
789	0.2172349818
790	0.2170985352
791	0.2170189001
792	0.2169662994
793	0.2168198129
794	0.2167082599
795	0.2165817233
796	0.2164891086
797	0.2163780324
798	0.2162555058
799	0.2161996812
800	0.2161499915
801	0.2160675241
802	0.2159939051
803	0.2159524009
804	0.2158950975
805	0.2158102917
806	0.2156833178
807	0.2155953662
808	0.2155351744
809	0.2154236906
810	0.2153345436
811	0.2152796657
812	0.2152389844
813	0.2151612585
814	0.2150402972
815	0.2149374543
816	0.2149067916
817	0.2148881877
818	0.2148477767
819	0.214800427
820	0.214756942
821	0.2146523004
822	0.2145153328
823	0.2143988899
824	0.2143104153
825	0.2142802776
826	0.2141681498
827	0.2140472319
828	0.2138894352
829	0.2138010571
830	0.2136679066
831	0.2136450994
832	0.2135794763
833	0.2135001281
834	0.2133551372
835	0.2132773435
836	0.2132226777
837	0.2131014441
838	0.2130143343
839	0.2129808302
840	0.2129096579
841	0.2127804081
842	0.2127306259
843	0.2126084097
844	0.2124620639
845	0.2124099541
846	0.2123493961
847	0.2122714527
848	0.2122259921
849	0.2121171223
850	0.2120324214
851	0.2119749296
852	0.2119001386
853	0.2118211561
854	0.2116430534
855	0.211592057
856	0.2115127708
857	0.2114098034
858	0.2113317487
859	0.2112402664
860	0.2111309144
861	0.21108235
862	0.2109234345
863	0.2108464716
864	0.2107516486
865	0.2106548103
866	0.2106046753
867	0.2105211213
868	0.2104023083
869	0.2102941042
870	0.2102561185
871	0.2101783993
872	0.2101298619
873	0.2100292575
874	0.2099366983
875	0.2098958323
876	0.2097635039
877	0.2097155451
878	0.2096697682
879	0.2096103233
880	0.2095284745
881	0.2094138782
882	0.2092840455
883	0.2091843628
884	0.2090877718
885	0.2089764321
886	0.2088755142
887	0.2088268803
888	0.2087360047
889	0.208582055
890	0.2085371648
891	0.2084792885
892	0.2083805322
893	0.2083066778
894	0.2082354051
895	0.2081308133
896	0.2080461819
897	0.2079689387
898	0.2078894654
899	0.2078663828
900	0.2077732439
901	0.2076964987
902	0.2075547185
903	0.2074998185
904	0.2073449034
905	0.2072285487
906	0.2071895315
907	0.2071150026
908	0.2070173081
909	0.2068679618
910	0.2067268087
911	0.2066190138
912	0.2065728794
913	0.2064719576
914	0.2063419347
915	0.2061874841
916	0.2060980316
917	0.205969646
918	0.2058787021
919	0.2057804286
920	0.205637576
921	0.2055462289
922	0.2054997217
923	0.2054885102
924	0.2054036279
925	0.2052975996
926	0.2052517892
927	0.2051743624
928	0.2051024104
929	0.2050077387
930	0.2048983792
931	0.2048743825
932	0.2047843412
933	0.2046920919
934	0.2045723324
935	0.2044980384
936	0.2044614646
937	0.2043768191
938	0.2043247549
939	0.2042290588
940	0.2041724577
941	0.2040677935
942	0.2040245795
943	0.2039335481
944	0.203894183
945	0.2037410497
946	0.203708856
947	0.2036307508
948	0.2036035582
949	0.2035791765
950	0.2034484136
951	0.2033343222
952	0.2032322784
953	0.2031354035
954	0.2030960537
955	0.2029836334
956	0.2029171822
957	0.2028311551
958	0.2028161053
959	0.2027045721
960	0.2026297368
961	0.2025226075
962	0.2024570024
963	0.2023941583
964	0.2023487833
965	0.2022243794
966	0.202117679
967	0.2020453677
968	0.2020317648
969	0.2019799927
970	0.2018972664
971	0.201800518
972	0.2017020942
973	0.2016388159
974	0.2015674007
975	0.2014780682
976	0.2014395302
977	0.2013467959
978	0.2012097999
979	0.2010989687
980	0.2009635986
981	0.2008757005
982	0.2008238446
983	0.2007359785
984	0.2006351374
985	0.2005194749
986	0.2005021779
987	0.2004448211
988	0.2003382415
989	0.200305224
990	0.2002104428
991	0.2001255721
992	0.199980301
993	0.1998666507
994	0.199765364
995	0.1997425046
996	0.1996352163
997	0.1995729396
998	0.1994858518
999	0.1993957816
