iter	Logloss
174	0.2955606352
175	0.2952913733
176	0.2950627282
177	0.2947867384
178	0.2945701749
179	0.2943627982
180	0.2942204931
181	0.2939592568
182	0.2937198789
183	0.2934506305
184	0.2932835487
185	0.2930397362
186	0.2927108799
187	0.2924471033
188	0.2921857243
189	0.2919256398
190	0.2916705802
191	0.2914407042
192	0.2912723256
193	0.2910842536
194	0.2908203108
195	0.2905681165
196	0.2903375579
197	0.2900311417
198	0.289861247
199	0.2896828915
200	0.2894990408
201	0.2892130698
202	0.2890452278
203	0.2888670133
204	0.2885935367
205	0.2883040449
206	0.2881076624
207	0.2878417788
208	0.2876696717
209	0.2873527086
210	0.2871323637
211	0.2869585277
212	0.2867052373
213	0.2864889897
214	0.2862375573
215	0.286086855
216	0.2859314943
217	0.2857641551
218	0.2855765207
219	0.2853807479
220	0.2851361728
221	0.2849723752
222	0.284731378
223	0.2845294898
224	0.2843483587
225	0.2841069955
226	0.2838381721
227	0.2836727972
228	0.2834280353
229	0.2831803628
230	0.2829959132
231	0.2827929858
232	0.2825580562
233	0.2823637568
234	0.2821595265
235	0.2819837138
236	0.2818050694
237	0.2814966172
238	0.2812823428
239	0.2810615375
240	0.2809334399
241	0.2806799932
242	0.280440785
243	0.2801983872
244	0.2799553488
245	0.2798066314
246	0.2795774434
247	0.279357186
248	0.2791653395
249	0.2790126655
250	0.2787228005
251	0.2785147777
252	0.2783716486
253	0.2781722665
254	0.2780094414
255	0.2778560337
256	0.2776546904
257	0.2774719902
258	0.277239182
259	0.2770398275
260	0.2767813547
261	0.2765298708
262	0.2763316871
263	0.2761512375
264	0.2759355336
265	0.2758369401
266	0.2756752836
267	0.2755702018
268	0.275408033
269	0.2751825654
270	0.2749084026
271	0.2748318726
272	0.2745541255
273	0.274445271
274	0.2742495966
275	0.2740985043
276	0.2739067324
277	0.2736759742
278	0.2735069578
279	0.2733339295
280	0.27313655
281	0.2728752176
282	0.2726321024
283	0.2724432716
284	0.272304083
285	0.2720465049
286	0.2718395435
287	0.2716290486
288	0.2714545291
289	0.2712494901
290	0.2711495079
291	0.2709573144
292	0.2707126974
293	0.2705598423
294	0.2703499866
295	0.2700642348
296	0.2699693537
297	0.2698022137
298	0.2696332071
299	0.2694497833
300	0.2692582697
301	0.2690579713
302	0.2688989239
303	0.2686677025
304	0.268513183
305	0.2683851068
306	0.2681702686
307	0.2680090046
308	0.2678909379
309	0.2677342677
310	0.2675655628
311	0.267471303
312	0.267267495
313	0.2670721579
314	0.2668976933
315	0.2667269715
316	0.2665985423
317	0.2664807625
318	0.2663199841
319	0.2660667755
320	0.2658459452
321	0.265652441
322	0.2655178388
323	0.2653138033
324	0.2651049806
325	0.2649387901
326	0.2648125509
327	0.2646218868
328	0.2644903368
329	0.264348632
330	0.2641207322
331	0.2639861595
332	0.2637799885
333	0.2636351124
334	0.2634167399
335	0.2632551261
336	0.2630287362
337	0.262831197
338	0.2627238784
339	0.2625931871
340	0.2624790012
341	0.2623298043
342	0.2621560132
343	0.2620289085
344	0.2618414017
345	0.2617110674
346	0.2615515179
347	0.2613671014
348	0.2611868346
349	0.260953774
350	0.2608208166
351	0.260638452
352	0.2605062467
353	0.2603163442
354	0.2602006652
355	0.2600764272
356	0.2599089559
357	0.259779915
358	0.2596910214
359	0.2595574504
360	0.259439725
361	0.2592634138
362	0.2590409624
363	0.2588938206
364	0.2586996151
365	0.2585670652
366	0.2583803671
367	0.2582069148
368	0.2580431955
369	0.2578343614
370	0.2576290335
371	0.257494842
372	0.2573696156
373	0.2571739804
374	0.2570391229
375	0.2568849737
376	0.2567532692
377	0.256597786
378	0.2564150268
379	0.2562416651
380	0.2560785626
381	0.2559202896
382	0.2558081155
383	0.2556338543
384	0.2555303179
385	0.2554058547
386	0.2551813165
387	0.2550648617
388	0.2548995198
389	0.2547888427
390	0.2546648748
391	0.2545231364
392	0.2543828367
393	0.2542353969
394	0.2541166133
395	0.2539738877
396	0.2538566297
397	0.2537116992
398	0.2535420142
399	0.2533595363
400	0.2532258055
401	0.253120515
402	0.2529822475
403	0.2528147086
404	0.2526475115
405	0.2524725775
406	0.2523109052
407	0.2522343371
408	0.2521484034
409	0.2519041695
410	0.2517566662
411	0.2516123557
412	0.2515063424
413	0.2513928855
414	0.2512562373
415	0.2510867478
416	0.250964556
417	0.2508568965
418	0.2507165029
419	0.2505656867
420	0.2504178276
421	0.2502395759
422	0.2500937052
423	0.2499081345
424	0.2498003811
425	0.249694245
426	0.2495330071
427	0.2494125641
428	0.2492016848
429	0.2490514103
430	0.2489125375
431	0.2488013437
432	0.2486701129
433	0.2484908885
434	0.2482471838
435	0.24809248
436	0.2479321296
437	0.2477996454
438	0.2475647146
439	0.2473961084
440	0.2472738999
441	0.2471098343
442	0.2469933133
443	0.2468718842
444	0.2467636018
445	0.2466357562
446	0.2464956346
447	0.2464026201
448	0.246325627
449	0.2461413513
450	0.2460150736
451	0.2459367523
452	0.2458048477
453	0.2455911302
454	0.2454401162
455	0.2453408729
456	0.2451893377
457	0.2450240796
458	0.2448949554
459	0.2447884087
460	0.244622823
461	0.2444956171
462	0.244291396
463	0.2441781572
464	0.244072883
465	0.2439900403
466	0.2438787347
467	0.2437351541
468	0.2435794236
469	0.243437327
470	0.2432416356
471	0.2430719533
472	0.242912251
473	0.2428296218
474	0.2427413911
475	0.2426166616
476	0.2424872858
477	0.2423191398
478	0.2421268228
479	0.2419458606
480	0.2418513989
481	0.2417642181
482	0.241591865
483	0.2414997989
484	0.2413250696
485	0.241137141
486	0.2409812278
487	0.2409131304
488	0.2407340912
489	0.2406545145
490	0.2405763706
491	0.2405215899
492	0.2403801676
493	0.2402712812
494	0.2401318045
495	0.2399894808
496	0.2398670336
497	0.2397549291
498	0.2396499413
499	0.2394964223
500	0.2393146838
501	0.2391759738
502	0.2390627696
503	0.2388752595
504	0.2387389589
505	0.2385648469
506	0.2383857306
507	0.2383003392
508	0.2381708952
509	0.2380484299
510	0.2379488977
511	0.237775613
512	0.2376418545
513	0.2375152429
514	0.2374102889
515	0.2372614865
516	0.2371105554
517	0.2369775726
518	0.236875471
519	0.2367297967
520	0.236589271
521	0.2364259915
522	0.2363030375
523	0.2361719084
524	0.2360991682
525	0.2359894082
526	0.2358938159
527	0.2357614129
528	0.2356157411
529	0.2355563471
530	0.2354544332
531	0.2353614115
532	0.2352564653
533	0.2351438653
534	0.2349968232
535	0.2348613367
536	0.2346763912
537	0.2345360614
538	0.2344212332
539	0.2342946122
540	0.2341999804
541	0.2340324895
542	0.2339684573
543	0.2338549895
544	0.2337133628
545	0.2336144205
546	0.2334574877
547	0.2333060346
548	0.2331865533
549	0.2331594658
550	0.2330224039
551	0.2328799125
552	0.2327875593
553	0.2326755993
554	0.2323785583
555	0.2322317619
556	0.2320978153
557	0.231994367
558	0.231943127
559	0.2318107053
560	0.2317494022
561	0.231580326
562	0.2314025903
563	0.2312757752
564	0.2311434957
565	0.2310635155
566	0.2308989137
567	0.2307530144
568	0.2305936449
569	0.2304824216
570	0.2303285475
571	0.2301797168
572	0.230048428
573	0.2299597739
574	0.2297916359
575	0.2296931489
576	0.2295204749
577	0.2293993517
578	0.2293208364
579	0.2292033652
580	0.2290736867
581	0.2289881726
582	0.2288494246
583	0.2287108552
584	0.2285706137
585	0.2284453747
586	0.2283250282
587	0.228190722
588	0.2280665642
589	0.2279525765
590	0.2278271463
591	0.2276536632
592	0.227572319
593	0.2274632934
594	0.227292233
595	0.2271869756
596	0.2270891504
597	0.2269471943
598	0.2267731716
599	0.2266972523
600	0.2266026354
601	0.22652624
602	0.2264687872
603	0.2263240982
604	0.226169482
605	0.2260596302
606	0.2259674981
607	0.2257958682
608	0.2256674754
609	0.2255650717
610	0.2254284282
611	0.2253376042
612	0.2252246734
613	0.2251215845
614	0.2249534514
615	0.2248863912
616	0.2247763086
617	0.2246843637
618	0.2245103118
619	0.2244100521
620	0.2242682416
621	0.2241735806
622	0.2240303582
623	0.2239092267
624	0.2237913805
625	0.2237013041
626	0.2235886657
627	0.2234788108
628	0.2233540686
629	0.2231339095
630	0.2230568326
631	0.2229477551
632	0.222847159
633	0.2226568131
634	0.2225406493
635	0.2224586059
636	0.2223360066
637	0.2222141028
638	0.2221030711
639	0.221971509
640	0.2218636276
641	0.2217513456
642	0.2216166207
643	0.2214850757
644	0.2213805083
645	0.2212505971
646	0.2211819745
647	0.221008138
648	0.2208762356
649	0.220778766
650	0.220642877
651	0.2205412823
652	0.2204551292
653	0.2204099011
654	0.2202580707
655	0.2201485994
656	0.2199662004
657	0.2198475319
658	0.2197467951
659	0.2196503202
660	0.2195393727
661	0.2194184469
662	0.2192700986
663	0.2191471923
664	0.2190705732
665	0.2189641221
666	0.2187981161
667	0.2187113435
668	0.2185678655
669	0.2184662932
670	0.2183773084
671	0.2182304936
672	0.2180995895
673	0.217957464
674	0.2178343051
675	0.2176996646
676	0.2176063716
677	0.217466073
678	0.2173828791
679	0.2172924524
680	0.2172174698
681	0.2171148092
682	0.2170204912
683	0.2169372391
684	0.2168027003
685	0.2166513517
686	0.2164900587
687	0.2163633654
688	0.2162425631
689	0.2161035484
690	0.2160551599
691	0.2159847513
692	0.2158644012
693	0.2157828019
694	0.2157305679
695	0.2156516912
696	0.2154846661
697	0.2154245832
698	0.2153566766
699	0.2152933269
700	0.2151987411
701	0.2150753556
702	0.2149650106
703	0.2148344686
704	0.2146979655
705	0.2145852689
706	0.2144232512
707	0.2143146093
708	0.2142207845
709	0.2140517895
710	0.2139516905
711	0.2138617916
712	0.2137361811
713	0.213612445
714	0.2134943125
715	0.21335083
716	0.2132901247
717	0.2131941021
718	0.213164813
719	0.2130668149
720	0.2129593922
721	0.2128343602
722	0.2127243499
723	0.2126314682
724	0.2125274895
725	0.2123740744
726	0.2122789413
727	0.2121510959
728	0.212050604
729	0.2119504147
730	0.2118364976
731	0.2116935246
732	0.2115609715
733	0.2114834007
734	0.2113723857
735	0.2112535893
736	0.2111748462
737	0.2110478487
738	0.2108982848
739	0.2107877262
740	0.2106811118
741	0.210548998
742	0.2104160091
743	0.2103308174
744	0.2102037618
745	0.2100689353
746	0.2099665512
747	0.2098857639
748	0.2097271728
749	0.2096404259
750	0.2095479718
751	0.2094229736
752	0.2093379969
753	0.2092570042
754	0.2091687441
755	0.209101103
756	0.209013652
757	0.2089128844
758	0.2088406724
759	0.208760255
760	0.208701736
761	0.2085805749
762	0.2085292547
763	0.2084337227
764	0.2083578573
765	0.2082982146
766	0.2082178822
767	0.20811163
768	0.2080328719
769	0.2078941645
770	0.2078106945
771	0.2077552016
772	0.2076561125
773	0.2075526722
774	0.2074604462
775	0.2073958301
776	0.2072545202
777	0.207171284
778	0.2070407742
779	0.2069256274
780	0.2068128171
781	0.2067046785
782	0.2065665107
783	0.2064232558
784	0.2063072011
785	0.2061668945
786	0.2060925018
787	0.2060109368
788	0.2059390859
789	0.2058937742
790	0.2057818185
791	0.2056685349
792	0.2055237684
793	0.2054211475
794	0.20530965
795	0.2052284283
796	0.2051472255
797	0.2050447618
798	0.2049565119
799	0.2048308063
800	0.204768404
801	0.2047096138
802	0.2045799854
803	0.2044744359
804	0.2043349243
805	0.2042144956
806	0.2041147589
807	0.2040167456
808	0.2038787251
809	0.2037705446
810	0.203696518
811	0.2035616097
812	0.2034766706
813	0.203396998
814	0.203291357
815	0.2032000142
816	0.2031186045
817	0.2029752802
818	0.202833881
819	0.2027261032
820	0.2026291777
821	0.2025381313
822	0.2025020571
823	0.2024649143
824	0.2023728758
825	0.2023211618
826	0.2022547256
827	0.2022143445
828	0.2020825438
829	0.2020252967
830	0.2019597858
831	0.2018602118
832	0.2017633106
833	0.2017187135
834	0.201594229
835	0.2014599563
836	0.2013953429
837	0.2013210574
838	0.201243328
839	0.2011481645
840	0.2010254223
841	0.2009550651
842	0.2008347706
843	0.2007389492
844	0.2006497654
845	0.2005051435
846	0.2003883537
847	0.2003201923
848	0.2001867121
849	0.2000375064
850	0.1999318549
851	0.1998670335
852	0.1997400735
853	0.1996609364
854	0.1995622526
855	0.1994633673
856	0.1993749961
857	0.199246127
858	0.1991184267
859	0.1989830181
860	0.1988580374
861	0.1987802431
862	0.198642225
863	0.1984946493
864	0.1984084838
865	0.1982852231
866	0.1982320915
867	0.19812122
868	0.1980570761
869	0.1979695011
870	0.1978827264
871	0.1977680231
872	0.1977213394
873	0.1976170435
874	0.197500296
875	0.1972989952
876	0.1971818205
877	0.1970635146
878	0.1969521813
879	0.1968673808
880	0.1967207181
881	0.1966179755
882	0.1965212142
883	0.1964582614
884	0.1963031442
885	0.1962540148
886	0.1961731654
887	0.196103734
888	0.1960198634
889	0.195958521
890	0.1959065569
891	0.1958296074
892	0.1956802743
893	0.1955327807
894	0.1954496778
895	0.1953895491
896	0.1952659241
897	0.1951624679
898	0.1950735289
899	0.1949688677
900	0.1948998035
901	0.194820664
902	0.1947659691
903	0.1946633991
904	0.194556515
905	0.1944628437
906	0.1943486965
907	0.1942511965
908	0.1941639402
909	0.194055549
910	0.1939766112
911	0.1938803514
912	0.1937861102
913	0.1936533963
914	0.1935473008
915	0.1934490276
916	0.1933781354
917	0.1932290319
918	0.1931925213
919	0.1930933334
920	0.192938958
921	0.1927977049
922	0.1926826296
923	0.1925954487
924	0.1925044962
925	0.1924263886
926	0.1923664827
927	0.1922777414
928	0.1922091352
929	0.1921217066
930	0.1920343951
931	0.1919420773
932	0.1918799275
933	0.1917724832
934	0.1916950029
935	0.1915936842
936	0.1914782589
937	0.1913977107
938	0.1913142695
939	0.1912266013
940	0.1910750088
941	0.1910005245
942	0.1909280656
943	0.1908392829
944	0.1907222826
945	0.1906089193
946	0.1905391037
947	0.1904554651
948	0.1903725073
949	0.1902858819
950	0.1901656298
951	0.1900864881
952	0.1898925816
953	0.1898190713
954	0.1897117286
955	0.1896408156
956	0.1895122133
957	0.1894083717
958	0.1893207018
959	0.189275428
960	0.1891698343
961	0.1890693988
962	0.1889893418
963	0.1888951266
964	0.1888168563
965	0.1887069246
966	0.1886206706
967	0.1884945803
968	0.1884501624
969	0.1883824591
970	0.1882806508
971	0.1882001369
972	0.1881119369
973	0.1880386643
974	0.1879527515
975	0.1878458734
976	0.1877773563
977	0.1876526437
978	0.1875523333
979	0.1874373462
980	0.1873759714
981	0.1872500231
982	0.1871663214
983	0.1870915737
984	0.1869568192
985	0.1868320005
986	0.186715433
987	0.1865983382
988	0.186542798
989	0.1864323645
990	0.1863199445
991	0.1862353358
992	0.1861641854
993	0.1860839937
994	0.1860191506
995	0.1859579664
996	0.1859051939
997	0.185828802
998	0.185724605
999	0.1856317287
