iter	Passed	Remaining
406	6112	8906
407	6127	8890
408	6142	8875
409	6156	8859
410	6171	8844
411	6186	8829
412	6201	8813
413	6215	8798
414	6230	8782
415	6245	8767
416	6260	8752
417	6274	8736
418	6289	8721
419	6304	8706
420	6319	8690
421	6333	8675
422	6349	8661
423	6364	8646
424	6380	8632
425	6395	8616
426	6410	8601
427	6425	8587
428	6439	8571
429	6454	8556
430	6470	8542
431	6486	8528
432	6501	8513
433	6516	8498
434	6531	8483
435	6546	8468
436	6561	8453
437	6576	8438
438	6591	8423
439	6606	8408
440	6621	8393
441	6636	8377
442	6651	8362
443	6665	8346
444	6679	8331
445	6694	8315
446	6709	8299
447	6724	8284
448	6738	8269
449	6752	8253
450	6766	8237
451	6781	8221
452	6795	8205
453	6810	8190
454	6824	8174
455	6839	8158
456	6853	8143
457	6868	8128
458	6883	8113
459	6898	8098
460	6913	8083
461	6928	8067
462	6942	8052
463	6957	8037
464	6973	8023
465	6988	8007
466	7002	7991
467	7016	7976
468	7031	7960
469	7045	7944
470	7060	7930
471	7075	7914
472	7090	7899
473	7105	7884
474	7120	7869
475	7135	7854
476	7150	7839
477	7165	7824
478	7180	7809
479	7194	7794
480	7209	7779
481	7224	7764
482	7239	7748
483	7254	7733
484	7268	7718
485	7283	7703
486	7298	7688
487	7312	7672
488	7327	7656
489	7341	7641
490	7356	7626
491	7371	7610
492	7386	7596
493	7401	7581
494	7416	7565
495	7430	7550
496	7445	7535
497	7460	7520
498	7474	7504
499	7489	7489
500	7503	7473
501	7519	7459
502	7533	7444
503	7549	7429
504	7564	7414
505	7578	7399
506	7593	7384
507	7608	7369
508	7624	7354
509	7638	7338
510	7652	7323
511	7667	7308
512	7681	7292
513	7696	7277
514	7711	7262
515	7725	7246
516	7740	7231
517	7755	7216
518	7769	7200
519	7783	7185
520	7798	7169
521	7813	7154
522	7827	7139
523	7841	7123
524	7856	7108
525	7871	7093
526	7885	7077
527	7900	7062
528	7915	7047
529	7929	7032
530	7944	7016
531	7958	7001
532	7973	6986
533	7988	6971
534	8003	6956
535	8017	6940
536	8032	6925
537	8047	6910
538	8062	6895
539	8076	6879
540	8091	6865
541	8107	6850
542	8122	6835
543	8137	6821
544	8153	6806
545	8167	6791
546	8182	6776
547	8196	6760
548	8211	6745
549	8225	6730
550	8239	6714
551	8254	6699
552	8268	6683
553	8283	6668
554	8297	6653
555	8312	6638
556	8327	6623
557	8342	6608
558	8356	6592
559	8371	6577
560	8386	6562
561	8401	6547
562	8415	6532
563	8430	6517
564	8446	6502
565	8460	6487
566	8475	6472
567	8491	6458
568	8506	6443
569	8520	6427
570	8535	6412
571	8550	6397
572	8565	6382
573	8580	6367
574	8594	6352
575	8609	6337
576	8624	6322
577	8639	6308
578	8653	6292
579	8668	6276
580	8682	6261
581	8697	6246
582	8712	6231
583	8726	6216
584	8741	6201
585	8756	6186
586	8770	6170
587	8785	6156
588	8800	6140
589	8814	6125
590	8829	6110
591	8844	6095
592	8858	6080
593	8873	6065
594	8888	6050
595	8902	6034
596	8918	6020
597	8932	6004
598	8947	5989
599	8961	5974
600	8975	5959
601	8990	5943
602	9004	5928
603	9019	5913
604	9034	5898
605	9048	5883
606	9063	5867
607	9078	5853
608	9093	5838
609	9108	5823
610	9123	5808
611	9137	5793
612	9152	5778
613	9167	5763
614	9182	5748
615	9196	5732
616	9211	5717
617	9225	5702
618	9240	5687
619	9255	5672
620	9269	5657
621	9283	5641
622	9298	5627
623	9313	5612
624	9330	5598
625	9345	5583
626	9360	5568
627	9374	5553
628	9389	5538
629	9404	5523
630	9419	5508
631	9434	5493
632	9448	5478
633	9463	5463
634	9478	5448
635	9492	5432
636	9507	5417
637	9522	5402
638	9537	5388
639	9552	5373
640	9566	5358
641	9582	5343
642	9596	5328
643	9611	5313
644	9626	5298
645	9640	5283
646	9655	5267
647	9670	5252
648	9684	5237
649	9699	5222
650	9714	5207
651	9729	5192
652	9743	5177
653	9758	5162
654	9772	5147
655	9787	5132
656	9801	5117
657	9815	5101
658	9830	5086
659	9844	5071
660	9859	5056
661	9873	5041
662	9888	5026
663	9902	5010
664	9918	4996
665	9933	4981
666	9947	4966
667	9962	4951
668	9977	4936
669	9991	4921
670	10005	4906
671	10020	4890
672	10034	4875
673	10049	4860
674	10063	4845
675	10077	4830
676	10092	4815
677	10107	4800
678	10122	4785
679	10137	4770
680	10151	4755
681	10166	4740
682	10180	4725
683	10195	4710
684	10210	4695
685	10224	4680
686	10238	4664
687	10253	4649
688	10267	4634
689	10281	4619
690	10296	4604
691	10310	4589
692	10325	4574
693	10339	4559
694	10354	4543
695	10368	4528
696	10382	4513
697	10396	4498
698	10411	4483
699	10425	4468
700	10440	4453
701	10454	4438
702	10469	4423
703	10484	4408
704	10498	4392
705	10514	4378
706	10528	4363
707	10543	4348
708	10557	4333
709	10572	4318
710	10587	4303
711	10601	4288
712	10615	4273
713	10630	4258
714	10645	4243
715	10659	4227
716	10673	4212
717	10688	4197
718	10702	4182
719	10716	4167
720	10731	4152
721	10745	4137
722	10760	4122
723	10774	4107
724	10788	4092
725	10803	4077
726	10817	4061
727	10831	4046
728	10846	4032
729	10860	4016
730	10875	4001
731	10889	3986
732	10904	3971
733	10918	3956
734	10933	3941
735	10948	3927
736	10962	3911
737	10976	3896
738	10990	3881
739	11005	3866
740	11019	3851
741	11034	3836
742	11049	3821
743	11063	3806
744	11078	3791
745	11093	3777
746	11109	3762
747	11124	3747
748	11138	3732
749	11153	3717
750	11167	3702
751	11182	3687
752	11196	3672
753	11211	3657
754	11225	3642
755	11240	3627
756	11254	3612
757	11268	3597
758	11282	3582
759	11297	3567
760	11311	3552
761	11325	3537
762	11340	3522
763	11354	3507
764	11369	3492
765	11383	3477
766	11397	3462
767	11412	3447
768	11426	3432
769	11441	3417
770	11455	3402
771	11469	3387
772	11484	3372
773	11497	3357
774	11512	3342
775	11526	3327
776	11541	3312
777	11555	3297
778	11571	3282
779	11586	3267
780	11600	3252
781	11615	3238
782	11630	3223
783	11644	3208
784	11659	3193
785	11674	3178
786	11690	3163
787	11704	3149
788	11719	3134
789	11734	3119
790	11748	3104
791	11763	3089
792	11778	3074
793	11792	3059
794	11807	3044
795	11821	3029
796	11835	3014
797	11850	2999
798	11864	2984
799	11879	2969
800	11894	2954
801	11908	2939
802	11923	2925
803	11937	2910
804	11951	2895
805	11966	2880
806	11980	2865
807	11994	2850
808	12009	2835
809	12024	2820
810	12039	2805
811	12054	2790
812	12070	2776
813	12085	2761
814	12100	2746
815	12115	2731
816	12130	2717
